id,title,image_url,artist,year,medium,collection,current_location,creation_location,height,width
612,A Young Woman Standing at a Virginal,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Vermeer%20van%20Delft%20-%20Jonge%20vrouw%20staande%20bij%20een%20virginaal%20%28ca.%201670-72%29.jpg,Johannes Vermeer,1670,canvas,National Gallery,National Gallery,Unknown,51.7,45.2
1323,Butcher's Stall with the Flight into Egypt,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20Aertsen%20005.jpg,Pieter Aertsen,1551,oil paint,Uppsala University,Uppsala University,Unknown,233,150
341,Montini Altarpiece,http://commons.wikimedia.org/wiki/Special:FilePath/Cima%20da%20conegliano%2C%20madonna%20in%20trono%20con%20santi%2C%20parma.jpg,Giovanni Battista Cima da Conegliano,1507,oil paint,Galleria nazionale di Parma,Galleria nazionale di Parma,Unknown,209,125
432,Crucifixion,http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20Tintoretto%20021.jpg,Jacopo Tintoretto,1565,oil paint,Scuola Grande di San Rocco,Scuola Grande di San Rocco,Unknown,518,1224
1288,Portrait of Dr. Francisco de Pisa,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20%28Domenikos%20Theotokopoulos%29%20-%20Portrait%20of%20Dr.%20Francisco%20de%20Pisa%20-%20Google%20Art%20Project.jpg,El Greco,1612,oil paint,Kimbell Art Museum,Peleș Castle,Unknown,107,90
218,Saint Thomas,http://commons.wikimedia.org/wiki/Special:FilePath/Santo%20Tom%C3%A1s%2C%20por%20Diego%20Vel%C3%A1zquez.JPG,Diego Velázquez,1618,oil paint,Musée des Beaux-Arts d'Orléans,Musée des Beaux-Arts d'Orléans,Unknown,94,73
912,Madonna of the Cherubim,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20109.jpg,Andrea Mantegna,1485,panel,Pinacoteca di Brera,Pinacoteca di Brera,Unknown,88,70
204,Portrait of Cardinal Bibbiena,http://commons.wikimedia.org/wiki/Special:FilePath/Raffaello%20Sanzio%20%28Urbino%201483%20%E2%80%93%20Roma%201520%29%20-%20Ritratto%20del%20Cardinale%20Bibbiena%20-%20158%20-%20Galleria%20Palatina.jpg,Raphael,1516,wood,Galleria Palatina,Galleria Palatina,Unknown,85,66.3
1068,Annunciation with Saints John the Baptist and Andrew,http://commons.wikimedia.org/wiki/Special:FilePath/Filippino%2C%20annunciazione%20e%20santi%2C%20capodimonte.jpg,Filippino Lippi,1485,panel,Museo di Capodimonte,Museo di Capodimonte,Unknown,114,122
1079,Perugia Altarpiece,http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%20-%20Perugia%20Altarpiece%2C%20National%20Gallery%20of%20Umbria.jpg,Fra Angelico,1438,panel,National Gallery of Umbria,National Gallery of Umbria,Unknown,128,88
94,The Choice of Hercules,http://commons.wikimedia.org/wiki/Special:FilePath/CarracciHercules.jpg,Annibale Carracci,1596,oil paint,Museo di Capodimonte,Museo di Capodimonte,Unknown,166,239
979,The Beheading of Saint John the Baptist,http://commons.wikimedia.org/wiki/Special:FilePath/La%20decapitaci%C3%B3n%20de%20San%20Juan%20Bautista%2C%20por%20Caravaggio.jpg,Caravaggio,1608,canvas,St. John's Co-Cathedral,St. John's Co-Cathedral,Unknown,361,520
69,Madonna of the Rabbit,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Vierge%20au%20Lapin%20%C3%A0%20la%20Loupe.jpg,Titian,1530,oil paint,Department of Paintings of the Louvre,"Salle des États, Louvre",Venice,71,87
1157,Venus and Cupid with a Satyr,http://commons.wikimedia.org/wiki/Special:FilePath/Correggio%20-%20Venus%20and%20Cupid%20with%20a%20Satyr.jpg,Antonio da Correggio,1526,canvas,Department of Paintings of the Louvre,Room 712,Unknown,188,125
285,Girl eating oysters,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Steen%20008.jpg,Jan Steen,1658,panel,Mauritshuis,Mauritshuis,Unknown,20.5,14.5
697,Q3211650,http://commons.wikimedia.org/wiki/Special:FilePath/Tercio%20de%20varas%20%28Eugenio%20Lucas%20Vel%C3%A1zquez%29.jpg,Lucas Velázquez,1850,oil paint,Museo del Prado,Museo del Prado,Unknown,56,77
86,Saint Luke Drawing the Virgin,http://commons.wikimedia.org/wiki/Special:FilePath/Weyden%20madonna%201440.jpg,Rogier van der Weyden,1490,panel,Museum of Fine Arts Boston,Museum of Fine Arts Boston,Unknown,137.5,110.8
435,The Graham Children,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Hogarth%20047.jpg,William Hogarth,1742,oil paint,National Gallery,National Gallery,Unknown,160.5,181
974,Beata Beatrix,http://commons.wikimedia.org/wiki/Special:FilePath/Rossetti%2C%20Beata%20Beatrix.JPG,Dante Gabriel Rossetti,1872,oil paint,Tate Britain,Tate Britain,Unknown,66,86.4
154,Girl with a Red Hat,http://commons.wikimedia.org/wiki/Special:FilePath/Vermeer%20-%20Girl%20with%20a%20Red%20Hat.JPG,Johannes Vermeer,1669,panel,National Gallery of Art,National Gallery of Art,Unknown,22.8,18
76,Apollo in the Forge of Vulcan,http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20La%20Fragua%20de%20Vulcano%20%28Museo%20del%20Prado%2C%201630%29.jpg,Diego Velázquez,1630,canvas,Museo del Prado,Royal Palace of Madrid,Unknown,223,290
1151,Saint Eustace,http://commons.wikimedia.org/wiki/Special:FilePath/Hl-Eustachius-1515.jpg,Lucas Cranach the Elder,1517,panel,Liechtenstein Museum,Liechtenstein Museum,Unknown,86.5,32.8
1322,An Elegant Party in the Open,http://commons.wikimedia.org/wiki/Special:FilePath/Willem%20Buytenwech%20-%20Merry%20Company%20in%20a%20Garden.jpg,Willem Pieterszoon Buytewech,1617,oil paint,Mauritshuis,Mauritshuis,Unknown,71,94
790,Still Life with Compotier,http://commons.wikimedia.org/wiki/Special:FilePath/Compotier%2C%20verre%20et%20pommes%2C%20par%20Paul%20C%C3%A9zanne.jpg,Paul Cézanne,1879,oil paint,Museum of Modern Art,Museum of Modern Art,Unknown,46,55
581,The Baptism of Christ,http://commons.wikimedia.org/wiki/Special:FilePath/Verrocchio%20and%20Leonardo%2C%20Baptism%20of%20Christ%2C%20c1470-75%2C%20Uffizi.jpg,Leonardo da Vinci,1470,panel,Uffizi Gallery,Hall A.35 Leonardo,Unknown,177,151
447,Vallombrosa Altarpiece,http://commons.wikimedia.org/wiki/Special:FilePath/Perugino%2C%20pala%20di%20vallombrosa.jpg,Pietro Perugino,1500,oil paint,Galleria dell'Accademia,Galleria dell'Accademia,Unknown,415,246
704,Presentation at the Temple,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20%28um%201431%20-%201506%29%20-%20The%20Presentation%20at%20the%20Temple%20-%2029%20-%20Gem%C3%A4ldegalerie.jpg,Andrea Mantegna,1400,tempera,Gemäldegalerie Berlin,"Paintings in the Gemäldegalerie, Berlin - Room 38",Unknown,77.1,94.4
189,Barge Haulers on the Volga,http://commons.wikimedia.org/wiki/Special:FilePath/Ilya%20Repin%20-%20Barge%20Haulers%20on%20the%20Volga%20-%20Google%20Art%20Project.jpg,Ilya Repin,1870,oil paint,Russian Museum,Russian Museum,Unknown,131.5,281
272,Woman in Black,http://commons.wikimedia.org/wiki/Special:FilePath/Renoir%2C%20Pierre-Auguste%20-%20Woman%20in%20Black.jpg,Pierre-Auguste Renoir,1876,oil paint,Hermitage Museum,Winter Palace,Paris,65.5,55.5
1114,The Valpinçon Bather,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Auguste-Dominique%20Ingres%20-%20La%20Baigneuse%20Valpin%C3%A7on.jpg,Jean-Auguste-Dominique Ingres,1808,canvas,Department of Paintings of the Louvre,Room 940,Rome,146,97.5
885,The Feast in the House of Levi,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Feast%20in%20the%20House%20of%20Levi%20by%20Paolo%20Veronese%20%28edited%202%29.jpg,Paolo Veronese,1573,canvas,Gallerie dell'Accademia,Venice,Unknown,560,1039
237,Trivulzio Madonna,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20-%20Madonna%20in%20Glory%20with%20St.%20John%20the%20Baptist%2C%20St.%20Gregory%20the%20Great%2C%20St.%20Benedict%20and%20St.%20Jerome%20-%201497.jpg,Andrea Mantegna,1497,tempera,Pinacoteca del Castello Sforzesco,Pinacoteca del Castello Sforzesco,Unknown,287,214
488,Homage to Cézanne,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Denis%20Homage%20to%20Cezanne%201900.jpg,Maurice Denis,1900,canvas,Musée d'Orsay,Musée d'Orsay,Unknown,182,243.5
1278,Autoportrait,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet-Portrait%20de%20l%27artiste-1917.jpg,Claude Monet,1917,oil paint,Musée d'Orsay,MUba Eugène-Leroy,Unknown,70,55
560,Crucifixion,http://commons.wikimedia.org/wiki/Special:FilePath/Masaccio%20-%20Crocifissione%20%28Cuspide%20di%20Polittico%20di%20Pisa%29.jpg,Masaccio,1426,tempera,Museo di Capodimonte,Museo di Capodimonte,Unknown,83,63
118,Studio Scene,http://commons.wikimedia.org/wiki/Special:FilePath/Johann%20Peter%20Hasenclever%2C%20Atelierszene%201836.jpg,Johann Peter Hasenclever,1836,oil paint,Museum Kunstpalast,Museum Kunstpalast,Unknown,72,88
638,Madonna Diotallevi,http://commons.wikimedia.org/wiki/Special:FilePath/Madonna%20Diotalevi%20by%20Raffael%20%28Gem%C3%A4ldegalerie%2C%20Berlin%29%209465.jpg,Raphael,1502,oil paint,Gemäldegalerie Berlin,Gemäldegalerie Berlin,Perugia,72.8,52.2
1192,"Mister Pertuiset, The Lion Hunter",http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20Pertuiset%2C%20le%20chasseur%20de%20lions.jpg,Édouard Manet,1881,oil paint,São Paulo Museum of Art,São Paulo Museum of Art,Unknown,150.5,171.5
802,Portrait of Alof de Wignacourt and his Page,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20d%27Alof%20de%20Wignacourt%20-%20Le%20Caravage%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20INV%2057%20%3B%20MR%20103.jpg,Caravaggio,1600,canvas,Department of Paintings of the Louvre,Room 712,Unknown,194,134
751,Poseuse de dos,http://commons.wikimedia.org/wiki/Special:FilePath/Seurat%20Modella%20di%20spalle.jpg,Georges Seurat,1887,panel,Musée d'Orsay,Musée d'Orsay,Unknown,24.3,15.3
513,The Annunciation,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Annunciation%20MET%20DT2634.jpg,Sandro Botticelli,1450,tempera,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,19.1,31.4
634,Le Buffet,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Buffet%20-%20Jean%20Baptiste%20Sim%C3%A9on%20Chardin%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20INV%203198.jpg,Jean-Baptiste-Siméon Chardin,1728,oil paint,Department of Paintings of the Louvre,Room 919,Unknown,194,129
1040,Odysseus and Nausicaa,http://commons.wikimedia.org/wiki/Special:FilePath/Odysseus%20and%20Nausicaa.jpg,Pieter Lastman,1619,panel,Bavarian State Painting Collections,Alte Pinakothek,Unknown,91.5,117.2
1312,Man of sorrows,http://commons.wikimedia.org/wiki/Special:FilePath/Cristo%20in%20piet%C3%A0%20%28Lippi%29.jpg,Filippo Lippi,1434,tempera,Castelvecchio Museum,Castelvecchio Museum,Unknown,21,35
908,A Pair of Shoes,http://commons.wikimedia.org/wiki/Special:FilePath/Schoenen%20-%20s0011V1962%20-%20Van%20Gogh%20Museum.jpg,Vincent van Gogh,1886,oil paint,Van Gogh Museum,Van Gogh Museum,Paris,37.5,45
1200,Allegory of Marriage,http://commons.wikimedia.org/wiki/Special:FilePath/0000135227%20OG.jpg,Titian,1530,canvas,Department of Paintings of the Louvre,"Salle des États, Louvre",Unknown,123,107
127,The Jester Calabacillas,http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20El%20Buf%C3%B3n%20Calabacillas%20%28Museo%20del%20Prado%2C%201636-37%29.jpg,Diego Velázquez,1635,oil paint,Museo del Prado,Royal Palace of Madrid,Unknown,106,83
791,Portrait of Guidobaldo da Montefeltro,http://commons.wikimedia.org/wiki/Special:FilePath/Raffaello%20Sanzio%20-%20Guidobaldo%20da%20Montefeltro%20-%20WGA18653.jpg,Raphael,1506,oil paint,Uffizi Gallery,Uffizi Gallery,Unknown,71,50
830,Madonna di Loreto,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat77a.jpg,Pietro Perugino,1507,oil paint,National Gallery,National Gallery,Unknown,185.5,125.5
117,Portrait of a Young Man,http://commons.wikimedia.org/wiki/Special:FilePath/YoungManBotticelli.jpg,Sandro Botticelli,1470,panel,Galleria Palatina,Galleria Palatina,Unknown,51,33.7
474,Orphan Girl at the Cemetery,http://commons.wikimedia.org/wiki/Special:FilePath/Jeune%20Orpheline%20au%20cimeti%C3%A8re%20-%20Eug%C3%A8ne%20Delacroix%20-%20Muse%20du%20Louvre%20Peintures%20RF%201652%20-%20photo%202.jpg,Eugène Delacroix,1824,panel,Department of Paintings of the Louvre,Room 950,Unknown,65.5,54.3
741,Adoration of the Magi,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20Adoration.jpg,Filippo Lippi,1430,poplar panel,Samuel H. Kress Collection of the National Gallery of Art,Doughty House,Unknown,137.2,137.2
1119,The Four Philosophers,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20118.jpg,Peter Paul Rubens,1611,panel,Galleria Palatina,Uffizi Gallery,Unknown,167,143
951,Portrait of Ambroise Vollard,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20d%27Ambroise%20Vollard%2C%20par%20Paul%20C%C3%A9zanne%2C%20FWN%20531.jpg,Paul Cézanne,1899,canvas,Musée des Beaux-Arts de la ville de Paris,Petit Palais,Unknown,101,81
58,Tree of crows,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Rabenbaum%20%28ca.%201822%29.jpg,Caspar David Friedrich,1822,canvas,Department of Paintings of the Louvre,Louvre storage (depot),Unknown,54,71
604,Portrait of Cardinal Alessandro Farnese,http://commons.wikimedia.org/wiki/Special:FilePath/Rafael%20-%20Alessandro%20Farnese.jpg,Raphael,1509,panel,Museo di Capodimonte,Museo di Capodimonte,Parma,139,91
787,Frederick the Great Playing the Flute at Sanssouci,http://commons.wikimedia.org/wiki/Special:FilePath/Adolph%20Menzel%20-%20Fl%C3%B6tenkonzert%20Friedrichs%20des%20Gro%C3%9Fen%20in%20Sanssouci%20-%20Google%20Art%20Project.jpg,Adolph von Menzel,1852,canvas,Alte Nationalgalerie,Alte Nationalgalerie,Unknown,142,205
831,"The ‘Golden Bend’ in the Herengracht, Amsterdam, Seen from the East",http://commons.wikimedia.org/wiki/Special:FilePath/Gerrit%20Adriaensz.%20Berckheyde%20-%20Gezicht%20op%20de%20Herengracht%20in%20Amsterdam%2C%20vanaf%20de%20Vijzelstraat%20-%20Google%20Art%20Project.jpg,Gerrit Adriaenszoon Berckheyde,1670,oil paint,Rijksmuseum,Rijksmuseum,Amsterdam,42.5,57.9
120,Joseph the Carpenter,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Joseph%20Charpentier.jpg,Georges de La Tour,1642,oil paint,Department of Paintings of the Louvre,Room 912,Unknown,137,102
657,The Chancelor Séguier,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20chancelier%20S%C3%A9guier%20-%20Charles%20Le%20Brun%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20RF%201942%203.jpg,Charles Le Brun,1660,oil paint,Department of Paintings of the Louvre,Room 913,Unknown,295,357
1315,Pietà,http://commons.wikimedia.org/wiki/Special:FilePath/Masolino%2C%20piet%C3%A0%2C%20empoli.jpg,Masolino da Panicale,1424,fresco,St Andreas Picture Gallery,St Andreas Picture Gallery,Unknown,280,118
670,Madame Georges Charpentier and her Children,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20094.jpg,Pierre-Auguste Renoir,1878,canvas,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,153.7,190.2
106,Peace Concluded,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20John%20Everett%20Millais%20-%20Peace%20Concluded%20-%20Google%20Art%20Project.jpg,John Everett Millais,1856,oil paint,Minneapolis Institute of Art,Minneapolis Institute of Art,England,116.8,91.4
636,The Holy Family with Saint John the Baptist,http://commons.wikimedia.org/wiki/Special:FilePath/Caravaggio%20-%20Holy%20Family%20with%20St.%20John%20the%20Baptist%20%28Met%29.jpg,Caravaggio,1600,oil paint,http://www.wikidata.org/.well-known/genid/1555cdeac4c090dc8c7894f3da846e8d,The Met Fifth Avenue,Unknown,116,94
370,Portrait of Adele Bloch-Bauer I,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%2C%201907%2C%20Adele%20Bloch-Bauer%20I%2C%20Neue%20Galerie%20New%20York.jpg,Gustav Klimt,1907,gold,Neue Galerie,Austria,Unknown,138,162
269,Ghent Altarpiece,http://commons.wikimedia.org/wiki/Special:FilePath/Lamgods%20open.jpg,Hubert van Eyck,1432,oak panel,St Bavo's Cathedral,St Bavo's Cathedral,Unknown,3.4,5.2
656,The Holy Family with Saint John the Baptist,http://commons.wikimedia.org/wiki/Special:FilePath/Raffael%20100.jpg,Raphael,1513,oil paint,Kunsthistorisches Museum,Kunsthistorisches Museum,Unknown,154.5,114
820,Rucellai Madonna,http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20-%20Maest%C3%A0%20-%20Google%20Art%20Project.jpg,Duccio di Buoninsegna,1285,tempera,Uffizi Gallery,Room A4 Giotto — Cimabue,Unknown,450,290
936,"Charles VII, King of France",http://commons.wikimedia.org/wiki/Special:FilePath/KarlVII.jpg,Jean Fouquet,1444,oil paint,Department of Paintings of the Louvre,Room 820,Unknown,85.7,70.6
823,Henhouse,http://commons.wikimedia.org/wiki/Special:FilePath/Fortuny%20Galliner.jpg,Mariano Fortuny Marsal,1864,canvas,Biblioteca Museu Víctor Balaguer,Biblioteca Museu Víctor Balaguer,Unknown,10,16
867,The Needlewoman,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20Vel%C3%A1zquez%20023.jpg,Diego Velázquez,1635,canvas,National Gallery of Art,National Gallery of Art,Unknown,74,60
47,Braque Triptych,http://commons.wikimedia.org/wiki/Special:FilePath/Triptyque%20de%20la%20famille%20Braque%20-%20Rogier%20van%20der%20Weyden%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20RF%202063.jpg,Rogier van der Weyden,1452,oil paint,Department of Paintings of the Louvre,Room 818,Unknown,41,137
350,Ambroise Vollard,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Ambroise%20Vollard.jpg,Pierre-Auguste Renoir,1908,oil paint,Courtauld Gallery,Courtauld Gallery,Unknown,81.6,65.2
1143,Madonna and Child,http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20regionale%20di%20messina%2C%20antonello%20da%20messina%2C%20madonna%20col%20bambino%20e%20cristo%20in%20piet%C3%A0%2001.JPG,Antonello da Messina,1465,tempera,Regional museum of Messina,Regional museum of Messina,Unknown,16,11.9
877,The Flight into Egypt,http://commons.wikimedia.org/wiki/Special:FilePath/Annibale%20Carracci%20003.jpg,Annibale Carracci,1604,canvas,Galleria Doria Pamphilj,Galleria Doria Pamphilj,Unknown,122,230
774,View of Toledo,http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Toledo%20MET%20DP349564.jpg,El Greco,1596,canvas,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,121.3,108.6
196,Young man in Mayo costume,http://commons.wikimedia.org/wiki/Special:FilePath/Jeune%20Homme%20en%20costume%20de%20majo%20%281863%29%20-%20Edouard%20Manet%20%28MET%2C%20New%20York%29.jpg,Édouard Manet,1863,canvas,Metropolitan Museum of Art,Metropolitan Museum of Art,Unknown,188,125
103,The Circumcision,http://commons.wikimedia.org/wiki/Special:FilePath/Parmigianino%20-%20The%20Circumcision%20-%2030.295%20-%20Detroit%20Institute%20of%20Arts.jpg,Parmigianino,1523,panel,Detroit Institute of Arts,Detroit Institute of Arts,Unknown,42,31.4
5,Nocturne: Blue and Silver – Chelsea,http://commons.wikimedia.org/wiki/Special:FilePath/James%20McNeill%20Whistler%20-%20Nocturne%20en%20bleu%20et%20argent.jpg,James McNeill Whistler,1871,panel,Tate,Tate Britain,London,50.2,60.8
620,Jesus Returning the Keys to St. Peter,http://commons.wikimedia.org/wiki/Special:FilePath/Ingres%2C%20Jean%20-%20Jesus%20Returning%20the%20Keys%20to%20St.%20Peter%20-%201820.jpg,Jean-Auguste-Dominique Ingres,1820,oil paint,Department of Paintings of the Louvre,Musée Ingres Bourdelle,Rome,280,217
572,Annunciation,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Filippo%20Lippi%20-%20Annunciation%20-%20WGA13231.jpg,Filippo Lippi,1450,tempera,National Gallery,Tate,Unknown,68,152
53,Visitation,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Visitation%20avec%20Marie-Jacobie%20et%20Marie-Salom%C3%A9%20-%20Domenico%20Ghirlandaio%20-%20Mus%C3%A9e%20du%20Louvre%20Peintures%20INV%20297%20%3B%20MR%20240.jpg,Domenico Ghirlandaio,1491,tempera,Department of Paintings of the Louvre,Room 710,Unknown,172,167
264,Battle of the Amazons,http://commons.wikimedia.org/wiki/Special:FilePath/1873%20Feuerbach%20Amazonenschlacht%20anagoria.JPG,Anselm Feuerbach,1870,oil paint,Germanisches Nationalmuseum,Germanisches Nationalmuseum,Italy,405,693
1208,La zuffa,http://commons.wikimedia.org/wiki/Special:FilePath/Dosso%20Dossi%20030.jpg,Dosso Dossi,1520,panel,Cini Palace Gallery,Castello Estense,Unknown,107,95
